,BibNumber,Category Group,checkout_date,checkout_month
1274485,1978937,Nonfiction,2016-09-16,9
1180291,2550343,Fiction,2016-06-15,6
1149704,2454259,Fiction,2016-04-22,4
5214328,3137507,Fiction,2016-07-02,7
5477247,3207121,Fiction,2016-08-26,8
4207295,3146152,Fiction,2016-07-10,7
4739828,3115286,Nonfiction,2016-08-31,8
2199443,2795177,Language,2016-06-26,6
5773999,2665442,Fiction,2016-06-28,6
5013921,3091416,Fiction,2016-02-16,2
3774143,3097521,Fiction,2016-02-05,2
6233469,2617925,Fiction,2016-11-15,11
4359654,2572124,Fiction,2016-09-23,9
4412107,2988631,Fiction,2016-07-08,7
2627543,2640974,Nonfiction,2016-09-29,9
5535381,3060540,Fiction,2016-07-25,7
2668419,514265,Nonfiction,2016-05-28,5
3788503,3177600,Fiction,2016-06-10,6
1369248,1945938,Nonfiction,2016-03-12,3
4204799,1923072,Fiction,2016-09-26,9
4524835,2982985,Fiction,2016-04-02,4
4541132,3122867,Fiction,2016-12-04,12
5550985,2585751,Fiction,2016-05-31,5
1227495,2533703,Nonfiction,2016-01-15,1
5079633,3030063,Fiction,2016-03-24,3
3657367,3182483,Fiction,2016-12-22,12
5537954,2670775,Fiction,2016-08-14,8
1521437,67036,Nonfiction,2016-02-23,2
2488476,2668886,Nonfiction,2016-09-03,9
1258457,48097,Nonfiction,2016-01-30,1
4801057,3102483,Nonfiction,2016-05-17,5
3608361,3043524,Fiction,2016-03-19,3
2280388,2397703,Nonfiction,2016-09-10,9
6130231,57806,Fiction,2016-12-17,12
3223997,3122651,Fiction,2016-11-09,11
5021379,3129762,Fiction,2016-05-19,5
3260377,3122632,Fiction,2016-09-24,9
2372605,1368203,Nonfiction,2016-02-16,2
1246125,3154498,Nonfiction,2016-06-24,6
1574611,2522490,Fiction,2016-02-22,2
1550235,2946112,Fiction,2016-03-04,3
4732735,1965147,Nonfiction,2016-11-28,11
4404102,3166306,Fiction,2016-10-10,10
2284201,2718541,Nonfiction,2016-03-23,3
1323591,2496856,Nonfiction,2016-12-10,12
1182063,3146781,Fiction,2016-03-08,3
3682099,2844247,Fiction,2016-01-02,1
4730571,2395225,Nonfiction,2016-12-14,12
4701630,2980239,Nonfiction,2016-05-27,5
5912476,2970491,Fiction,2016-03-08,3
3809156,3199746,Fiction,2016-11-07,11
6356821,2125757,Nonfiction,2016-01-29,1
3161677,2661672,Fiction,2016-11-01,11
1192844,2945162,Nonfiction,2016-08-22,8
2157715,2660132,Fiction,2016-03-28,3
2437230,3196462,Nonfiction,2016-08-22,8
4341486,2750395,Fiction,2016-09-20,9
3514846,3143968,Fiction,2016-02-02,2
5538463,3160173,Fiction,2016-08-11,8
5456188,3126834,Nonfiction,2016-05-17,5
5592663,2762710,Fiction,2016-10-02,10
6195289,2309565,Fiction,2016-04-17,4
5502766,2629274,Fiction,2016-09-28,9
1314854,2571808,Nonfiction,2016-01-11,1
5741948,3196969,Fiction,2016-12-17,12
4411056,2644444,Fiction,2016-10-16,10
5912679,3025096,Fiction,2016-09-19,9
4218382,3172279,Fiction,2016-10-11,10
3571428,3148815,Fiction,2016-06-21,6
5672643,3102176,Nonfiction,2016-07-12,7
4197584,3160617,Fiction,2016-10-31,10
3705123,2979478,Fiction,2016-06-29,6
6089873,1994311,Fiction,2016-05-23,5
5782401,2621178,Fiction,2016-11-14,11
1208063,1700025,Nonfiction,2016-03-30,3
1418494,1977826,Nonfiction,2016-10-06,10
3818768,3138992,Fiction,2016-05-19,5
6266779,2983938,Fiction,2016-07-21,7
5730507,3160172,Fiction,2016-03-13,3
1387970,2982214,Nonfiction,2016-02-14,2
3837954,2945290,Fiction,2016-06-03,6
2378657,2873705,Nonfiction,2016-04-12,4
1268597,3175000,Nonfiction,2016-09-22,9
1260754,2564891,Nonfiction,2016-01-31,1
2252525,3137392,Nonfiction,2016-01-13,1
2410589,3018576,Nonfiction,2016-12-28,12
6242452,2881617,Fiction,2016-11-14,11
5764296,2900239,Fiction,2016-06-06,6
5777722,2960619,Fiction,2016-08-08,8
5336543,3035686,Fiction,2016-03-28,3
5233626,2911269,Fiction,2016-09-17,9
4341029,2942265,Fiction,2016-02-24,2
1488559,2326979,Nonfiction,2016-03-26,3
2464886,3162435,Nonfiction,2016-06-07,6
1320654,2935834,Nonfiction,2016-12-05,12
5251212,3046445,Fiction,2016-04-17,4
3852836,3143936,Fiction,2016-06-28,6
5846170,3044434,Fiction,2016-01-16,1
5845977,2725798,Fiction,2016-07-01,7
4492167,2572122,Fiction,2016-08-09,8
3114147,3030792,Nonfiction,2016-04-07,4
2546066,3171463,Nonfiction,2016-12-20,12
6260095,3034475,Language,2016-08-31,8
3104369,3093907,Nonfiction,2016-11-23,11
3278979,2830993,Fiction,2016-04-16,4
6148205,2934295,Fiction,2016-09-23,9
1586734,3123029,Fiction,2016-01-13,1
4995614,3046066,Fiction,2016-10-13,10
1302733,2728181,Nonfiction,2016-11-08,11
2485363,2974222,Nonfiction,2016-03-09,3
4265928,3177770,Fiction,2016-12-11,12
4785813,2107847,Nonfiction,2016-06-25,6
4264495,3167892,Fiction,2016-07-18,7
5466892,3036778,Fiction,2016-07-26,7
5270807,2499931,Fiction,2016-07-11,7
6385805,2446852,Fiction,2016-05-22,5
1590405,2750480,Fiction,2016-11-23,11
5746852,2905991,Fiction,2016-03-05,3
2569452,3030520,Nonfiction,2016-04-22,4
3093422,2157935,Nonfiction,2016-07-19,7
3239645,3149104,Fiction,2016-05-16,5
2141338,3079769,Fiction,2016-02-06,2
1142110,3081290,Fiction,2016-09-03,9
4529054,2991351,Fiction,2016-09-26,9
5790353,2616365,Fiction,2016-06-06,6
2146833,3118479,Fiction,2016-01-13,1
4209756,3219684,Fiction,2016-11-04,11
5007628,3210257,Fiction,2016-12-08,12
1592303,3146232,Fiction,2016-06-30,6
1435769,1783954,Nonfiction,2016-12-23,12
5776769,2863658,Fiction,2016-05-22,5
5713181,3190286,Fiction,2016-06-25,6
1362798,2482264,Nonfiction,2016-08-18,8
5232624,3117774,Fiction,2016-01-30,1
3704967,2555736,Fiction,2016-10-28,10
3557881,2930032,Fiction,2016-04-02,4
3604755,2963435,Fiction,2016-06-13,6
2250113,2853373,Nonfiction,2016-01-05,1
5118437,3125570,Fiction,2016-10-20,10
6391973,77098,Nonfiction,2016-03-07,3
3711220,3143422,Fiction,2016-01-07,1
4281225,3137350,Fiction,2016-11-20,11
3283963,2709641,Fiction,2016-03-12,3
1444176,2592064,Nonfiction,2016-04-25,4
5598591,3129848,Fiction,2016-11-13,11
1610836,2953062,Fiction,2016-01-02,1
5066865,3209771,Fiction,2016-12-02,12
1134837,3068421,Fiction,2016-06-11,6
5918365,2683585,Fiction,2016-10-01,10
6158659,3035174,Fiction,2016-12-10,12
4403254,2802545,Fiction,2016-08-15,8
5275409,2857870,Fiction,2016-11-19,11
1508046,3202913,Nonfiction,2016-11-29,11
2425001,3141312,Nonfiction,2016-03-02,3
3716768,2870725,Fiction,2016-09-27,9
4249240,3099363,Fiction,2016-04-05,4
2506218,3085979,Nonfiction,2016-07-06,7
4803029,560307,Nonfiction,2016-11-01,11
2355167,3131649,Nonfiction,2016-04-30,4
4727739,3118694,Nonfiction,2016-06-20,6
4407589,2591972,Fiction,2016-11-21,11
2360672,3113078,Nonfiction,2016-07-25,7
1364832,3085696,Nonfiction,2016-09-06,9
3525761,1659494,Fiction,2016-12-11,12
3697044,3132130,Fiction,2016-10-30,10
1100635,2870056,Fiction,2016-04-25,4
4405931,2988632,Fiction,2016-09-15,9
5307904,2906092,Fiction,2016-04-25,4
3574805,2279905,Fiction,2016-12-27,12
4308881,3125164,Fiction,2016-04-02,4
5347562,2917018,Fiction,2016-01-16,1
2158830,2832046,Fiction,2016-06-06,6
5448095,2756556,Nonfiction,2016-01-27,1
3738532,3193324,Fiction,2016-09-07,9
5515140,2807010,Fiction,2016-01-03,1
5205523,3206923,Fiction,2016-08-14,8
3185878,3178666,Fiction,2016-08-24,8
3277833,2617925,Fiction,2016-11-29,11
3633099,3091222,Fiction,2016-03-10,3
4510049,3093521,Fiction,2016-01-07,1
6348629,3176810,Nonfiction,2016-07-10,7
1499071,2664498,Nonfiction,2016-05-25,5
5014158,3120437,Fiction,2016-03-25,3
3700981,2973328,Fiction,2016-06-08,6
2371188,2336633,Nonfiction,2016-06-07,6
6232122,2364946,Fiction,2016-04-09,4
5675532,2576814,Nonfiction,2016-03-04,3
3832355,3133147,Fiction,2016-06-11,6
3859819,3124890,Fiction,2016-09-30,9
2488413,2699676,Nonfiction,2016-05-14,5
1264612,3123546,Nonfiction,2016-08-11,8
5611804,3141461,Fiction,2016-04-01,4
2560739,2900943,Nonfiction,2016-04-08,4
5341860,2587473,Fiction,2016-11-16,11
1366695,3123667,Nonfiction,2016-04-16,4
2253216,3172603,Nonfiction,2016-08-08,8
1460184,2291021,Nonfiction,2016-02-26,2
2605444,2654325,Nonfiction,2016-02-11,2
1268526,2877115,Nonfiction,2016-05-09,5
3851746,2586770,Fiction,2016-02-24,2
4811512,1792113,Nonfiction,2016-05-14,5
1383271,3029328,Nonfiction,2016-01-10,1
5499842,2629274,Fiction,2016-11-28,11
1482138,2929868,Nonfiction,2016-05-04,5
4510276,3113145,Fiction,2016-11-13,11
3556201,2973775,Fiction,2016-07-08,7
4370685,2960426,Fiction,2016-04-19,4
2364538,2704039,Nonfiction,2016-08-17,8
5255000,2410427,Fiction,2016-02-20,2
2250244,2880900,Nonfiction,2016-02-24,2
4746860,2412436,Nonfiction,2016-09-21,9
3723724,2936651,Fiction,2016-02-20,2
5782349,1731631,Fiction,2016-03-16,3
4182419,2857973,Language,2016-03-20,3
6268277,3172845,Fiction,2016-11-28,11
1425264,2674055,Nonfiction,2016-01-19,1
5697659,2629283,Nonfiction,2016-08-13,8
2122713,2519470,Fiction,2016-12-30,12
4772398,3141478,Nonfiction,2016-06-28,6
2553981,3125780,Nonfiction,2016-08-22,8
2493978,2639724,Nonfiction,2016-04-24,4
1168276,3193225,Fiction,2016-11-06,11
1368856,2882823,Nonfiction,2016-01-14,1
2676887,3197743,Nonfiction,2016-10-24,10
4359259,2470568,Fiction,2016-02-22,2
3634551,2394376,Fiction,2016-08-29,8
5685560,2850193,Nonfiction,2016-06-21,6
3602868,3003916,Fiction,2016-01-14,1
2363576,3004537,Nonfiction,2016-02-12,2
2424338,2774486,Nonfiction,2016-06-09,6
2543176,2983994,Nonfiction,2016-01-11,1
4369799,2988644,Fiction,2016-03-20,3
3704867,2509620,Fiction,2016-07-29,7
5227684,2191985,Fiction,2016-08-27,8
5467472,2672842,Fiction,2016-12-07,12
4494024,2903483,Fiction,2016-07-28,7
3093677,2728415,Nonfiction,2016-04-06,4
3822661,3155297,Fiction,2016-07-12,7
4333902,2968018,Fiction,2016-12-23,12
2538722,3160255,Nonfiction,2016-04-11,4
5657835,2580086,Nonfiction,2016-09-02,9
4997977,3137125,Fiction,2016-06-06,6
5715362,3117761,Fiction,2016-10-09,10
1376806,2711271,Nonfiction,2016-05-01,5
1414339,2989796,Nonfiction,2016-03-15,3
3678171,3104922,Fiction,2016-05-01,5
2480356,3025251,Nonfiction,2016-06-09,6
2344168,2399419,Nonfiction,2016-08-04,8
1617284,3149304,Fiction,2016-10-21,10
5267598,3032292,Fiction,2016-06-12,6
5475901,3048493,Fiction,2016-10-25,10
5137593,1911838,Fiction,2016-12-03,12
4263721,3156850,Fiction,2016-12-27,12
5084186,2135843,Nonfiction,2016-02-16,2
3187533,2555613,Fiction,2016-11-19,11
2501969,3137600,Nonfiction,2016-10-03,10
3820525,3204833,Fiction,2016-10-01,10
2410104,3120427,Nonfiction,2016-06-28,6
4328803,2859874,Fiction,2016-11-12,11
2642995,3118748,Nonfiction,2016-11-25,11
4528567,2912209,Fiction,2016-08-14,8
2494475,3111902,Nonfiction,2016-07-07,7
2348847,2645503,Nonfiction,2016-04-21,4
1587918,2838774,Fiction,2016-04-13,4
5463874,2334022,Nonfiction,2016-07-17,7
2176009,2580029,Fiction,2016-09-13,9
6388640,2919580,Reference,2016-08-18,8
3299492,1716490,Fiction,2016-05-27,5
1480006,2729653,Nonfiction,2016-01-16,1
4708881,1710195,Nonfiction,2016-01-28,1
5884804,3066840,Fiction,2016-05-17,5
4247568,3114578,Fiction,2016-08-05,8
6255589,3030934,Language,2016-01-28,1
1407044,2940657,Nonfiction,2016-10-29,10
5346775,2633874,Fiction,2016-03-26,3
6094795,2585606,Fiction,2016-09-18,9
3210434,3141395,Fiction,2016-12-06,12
3724102,3129776,Fiction,2016-02-20,2
6313310,2898821,Nonfiction,2016-10-15,10
3269636,2345446,Fiction,2016-11-21,11
5648842,2941666,Nonfiction,2016-12-10,12
6117664,3069203,Fiction,2016-01-23,1
2706221,2709571,Nonfiction,2016-11-03,11
6392224,588640,Nonfiction,2016-02-21,2
5783419,3203320,Fiction,2016-12-28,12
3586704,2847814,Fiction,2016-10-30,10
2726638,3136737,Nonfiction,2016-09-03,9
5661089,3155255,Nonfiction,2016-08-04,8
5483355,3164351,Fiction,2016-04-14,4
3839022,3130374,Fiction,2016-05-19,5
3720586,2851120,Fiction,2016-10-15,10
6172097,2280531,Fiction,2016-05-05,5
5764788,3172218,Fiction,2016-08-29,8
6118082,2845739,Fiction,2016-06-16,6
2295951,3065719,Nonfiction,2016-04-02,4
1121740,2844332,Fiction,2016-06-19,6
6259952,3065287,Language,2016-02-22,2
6194943,3044428,Fiction,2016-03-29,3
3736369,3078622,Fiction,2016-02-07,2
1146127,2678513,Fiction,2016-08-08,8
3855251,3207390,Fiction,2016-11-12,11
5068286,2839246,Fiction,2016-02-27,2
5136880,2762436,Fiction,2016-11-18,11
2723366,3167616,Nonfiction,2016-03-31,3
1337726,2945055,Nonfiction,2016-03-31,3
4207868,3206929,Fiction,2016-12-17,12
4757633,3128571,Nonfiction,2016-12-31,12
3758372,3146005,Fiction,2016-01-20,1
3197204,2624817,Fiction,2016-02-10,2
5572303,2323710,Fiction,2016-04-20,4
6223537,3122868,Fiction,2016-01-21,1
6125039,2333821,Fiction,2016-02-18,2
5797311,2898967,Fiction,2016-04-13,4
2527996,3004938,Nonfiction,2016-07-21,7
1247359,2858741,Nonfiction,2016-11-03,11
6232193,1599420,Fiction,2016-01-24,1
3260749,3180256,Fiction,2016-07-21,7
2402184,2275892,Nonfiction,2016-06-29,6
4231808,3171700,Fiction,2016-09-16,9
5666747,2050173,Nonfiction,2016-02-17,2
4768477,2708890,Nonfiction,2016-02-16,2
6065012,3104350,Nonfiction,2016-01-13,1
5603043,3027625,Fiction,2016-05-29,5
1138521,2559148,Fiction,2016-08-27,8
2157900,3119771,Fiction,2016-06-27,6
1597045,2926622,Fiction,2016-03-05,3
2712918,2684819,Nonfiction,2016-12-27,12
5376808,2881156,Fiction,2016-11-07,11
2527753,3198605,Nonfiction,2016-12-12,12
5120402,2147889,Fiction,2016-01-08,1
3567298,2684532,Fiction,2016-07-05,7
4344382,2719730,Fiction,2016-01-12,1
6269900,3024023,Fiction,2016-04-27,4
4329317,2869839,Fiction,2016-12-08,12
1234608,2806304,Nonfiction,2016-05-13,5
3106890,2386176,Nonfiction,2016-02-25,2
2429749,2995265,Nonfiction,2016-02-20,2
5899770,2511744,Fiction,2016-03-16,3
3231744,2398335,Fiction,2016-06-24,6
1604592,3129700,Fiction,2016-03-21,3
3706737,3172128,Fiction,2016-07-28,7
5781558,3078301,Fiction,2016-03-19,3
4373646,2741409,Fiction,2016-05-15,5
4458255,3018320,Fiction,2016-09-19,9
6250046,3182587,Language,2016-09-23,9
3532179,3166653,Fiction,2016-04-09,4
5780309,2964478,Fiction,2016-06-15,6
5512190,2404339,Fiction,2016-08-30,8
6137594,1103929,Nonfiction,2016-01-16,1
2308965,2729582,Nonfiction,2016-01-27,1
5109929,3131940,Fiction,2016-12-18,12
5530521,2928041,Fiction,2016-07-05,7
6350334,2492306,Nonfiction,2016-03-20,3
4507278,2825212,Fiction,2016-09-24,9
4372799,2731944,Fiction,2016-12-08,12
4517827,2983423,Fiction,2016-09-25,9
2305766,2980475,Nonfiction,2016-11-12,11
4469908,2771397,Fiction,2016-10-02,10
5364171,3184314,Fiction,2016-06-27,6
1477815,1892123,Nonfiction,2016-02-02,2
6169070,1740665,Fiction,2016-09-26,9
1100237,2915773,Fiction,2016-02-03,2
5248713,3173423,Fiction,2016-07-07,7
5906100,2705028,Fiction,2016-02-20,2
2466395,3070087,Nonfiction,2016-03-08,3
3525881,3069885,Fiction,2016-01-31,1
1603629,2983302,Fiction,2016-01-26,1
4305937,2493700,Nonfiction,2016-09-01,9
6213675,2711624,Language,2016-05-08,5
3546009,3013259,Fiction,2016-07-08,7
1599663,2747832,Fiction,2016-07-16,7
2298166,3046066,Nonfiction,2016-08-26,8
4180122,2857978,Language,2016-02-16,2
4313131,2806614,Fiction,2016-05-04,5
2760327,2743388,Nonfiction,2016-03-14,3
2320230,2969225,Nonfiction,2016-03-08,3
5457862,1280510,Nonfiction,2016-06-02,6
1261167,2901362,Nonfiction,2016-07-18,7
6349296,2712041,Nonfiction,2016-01-20,1
5282049,2573073,Fiction,2016-09-30,9
3629687,2953047,Fiction,2016-02-16,2
5249009,2703330,Fiction,2016-11-30,11
1458184,2657860,Nonfiction,2016-06-09,6
3268065,3037072,Fiction,2016-03-31,3
1367400,3062151,Nonfiction,2016-12-03,12
4437378,2633890,Fiction,2016-10-20,10
5846272,3004823,Fiction,2016-09-19,9
5529208,2926903,Fiction,2016-12-22,12
5132696,2614449,Fiction,2016-09-20,9
1101091,2563064,Fiction,2016-02-05,2
5539340,3015004,Fiction,2016-10-19,10
1288562,2970305,Nonfiction,2016-08-15,8
2783765,2815177,Nonfiction,2016-11-15,11
1398061,1604230,Nonfiction,2016-09-01,9
5342673,3136782,Fiction,2016-10-08,10
6140237,2700733,Fiction,2016-06-25,6
5585539,3056044,Fiction,2016-01-09,1
1573369,3081433,Fiction,2016-06-26,6
3644023,2709847,Fiction,2016-02-13,2
3246548,3028073,Fiction,2016-02-16,2
3716618,2904600,Fiction,2016-03-11,3
5462841,2695306,Nonfiction,2016-07-29,7
4503386,112798,Fiction,2016-07-15,7
6311029,2385507,Nonfiction,2016-01-12,1
